FeederLogID,LineID,OrderID,FeederSlotNo,ComponentPartNumber,ReelLotNo,LoadedTimestamp,ComponentsLoadedQty,ComponentsConsumedQty,ComponentsRemainingQty,LoadedByOperatorID
FLOG-003360,LINE-A,ORD-1405-0308,8,CAP-0603-10uF,LOT-395657,1405/03/30 07:00:00,2500,33,2467,EMP-004
FLOG-003361,LINE-A,ORD-1405-0308,15,CAP-0603-1uF,LOT-184055,1405/03/30 07:00:00,2500,36,2464,EMP-004
FLOG-003362,LINE-A,ORD-1405-0308,56,RES-0402-22R,LOT-512272,1405/03/30 07:00:00,4000,34,3966,EMP-004
FLOG-003363,LINE-A,ORD-1405-0308,30,CAP-0603-100pF,LOT-696837,1405/03/30 07:00:00,5000,35,4965,EMP-004
FLOG-003364,LINE-A,ORD-1405-0308,37,RES-0402-10R,LOT-147671,1405/03/30 07:00:00,2500,34,2466,EMP-004
FLOG-003365,LINE-A,ORD-1405-0308,22,CONN-TERM-BLOCK-3P,LOT-213754,1405/03/30 07:00:00,2500,33,2467,EMP-004
FLOG-003366,LINE-B,ORD-1405-0309,50,DIO-1N4148,LOT-121732,1405/03/28 10:18:00,5000,7,4993,EMP-009
FLOG-003367,LINE-B,ORD-1405-0309,33,RES-0402-10K,LOT-447424,1405/03/28 10:18:00,2500,7,2493,EMP-009
FLOG-003368,LINE-B,ORD-1405-0309,24,CAP-0603-100nF,LOT-149179,1405/03/28 10:18:00,4000,7,3993,EMP-009
FLOG-003369,LINE-B,ORD-1405-0309,28,RES-0402-100R,LOT-538839,1405/03/28 10:18:00,2500,7,2493,EMP-009
FLOG-003370,LINE-B,ORD-1405-0309,34,IC-SOIC-MCU-STM32F1,LOT-227225,1405/03/28 10:18:00,10000,7,9993,EMP-009
FLOG-003371,LINE-B,ORD-1405-0309,4,RES-0402-10K,LOT-452212,1405/03/28 10:18:00,2500,7,2493,EMP-009
FLOG-003372,LINE-B,ORD-1405-0309,9,IC-SOIC-MCU-STM32F1,LOT-249101,1405/03/28 10:18:00,2500,7,2493,EMP-009
FLOG-003373,LINE-B,ORD-1405-0309,49,RES-0402-10R,LOT-571278,1405/03/28 10:18:00,4000,7,3993,EMP-009
FLOG-003374,LINE-B,ORD-1405-0309,37,CONN-TERM-BLOCK-3P,LOT-210131,1405/03/28 10:18:00,2500,7,2493,EMP-009
FLOG-003375,LINE-A,ORD-1405-0310,36,RES-0402-10R,LOT-154571,1405/04/01 12:06:00,5000,21,4979,EMP-005
FLOG-003376,LINE-A,ORD-1405-0310,35,RES-0201-1K,LOT-472431,1405/04/01 12:06:00,10000,19,9981,EMP-005
FLOG-003377,LINE-A,ORD-1405-0310,40,RES-0201-100K,LOT-614954,1405/04/01 12:06:00,2500,20,2480,EMP-005
FLOG-003378,LINE-A,ORD-1405-0310,53,RES-0402-330R,LOT-452627,1405/04/01 12:06:00,10000,20,9980,EMP-005
FLOG-003379,LINE-A,ORD-1405-0310,46,IC-SOIC-OPAMP-DUAL,LOT-173108,1405/04/01 12:06:00,2500,19,2481,EMP-005
FLOG-003380,LINE-A,ORD-1405-0310,31,RES-0402-1K,LOT-899637,1405/04/01 12:06:00,10000,21,9979,EMP-005
FLOG-003381,LINE-A,ORD-1405-0310,49,CAP-0603-22pF,LOT-541665,1405/04/01 12:06:00,4000,20,3980,EMP-005
FLOG-003382,LINE-B,ORD-1405-0311,32,RES-0201-10K,LOT-838650,1405/04/03 08:18:00,10000,42,9958,EMP-010
FLOG-003383,LINE-B,ORD-1405-0311,5,IC-SOIC-PMIC-BUCK1A,LOT-981110,1405/04/03 08:18:00,2500,45,2455,EMP-010
FLOG-003384,LINE-B,ORD-1405-0311,26,DIO-1N4148,LOT-275236,1405/04/03 08:18:00,5000,47,4953,EMP-010
FLOG-003385,LINE-B,ORD-1405-0311,48,RES-0201-10K,LOT-987125,1405/04/03 08:18:00,4000,47,3953,EMP-010
FLOG-003386,LINE-B,ORD-1405-0311,47,RES-0402-1K,LOT-587582,1405/04/03 08:18:00,2500,43,2457,EMP-010
FLOG-003387,LINE-B,ORD-1405-0311,21,RES-0201-100K,LOT-535112,1405/04/03 08:18:00,10000,42,9958,EMP-010
FLOG-003388,LINE-B,ORD-1405-0311,55,RES-0402-4K7,LOT-676375,1405/04/03 08:18:00,4000,47,3953,EMP-010
FLOG-003389,LINE-B,ORD-1405-0311,2,CONN-TERM-BLOCK-3P,LOT-456229,1405/04/03 08:18:00,2500,45,2455,EMP-010
FLOG-003390,LINE-A,ORD-1405-0312,15,CAP-0603-10uF,LOT-940845,1405/04/02 11:51:00,10000,65,9935,EMP-003
FLOG-003391,LINE-A,ORD-1405-0312,4,CAP-0603-10uF,LOT-567810,1405/04/02 11:51:00,2500,64,2436,EMP-003
FLOG-003392,LINE-A,ORD-1405-0312,42,IC-SOIC-MCU-STM32F1,LOT-632149,1405/04/02 11:51:00,4000,66,3934,EMP-003
FLOG-003393,LINE-A,ORD-1405-0312,48,RES-0402-22R,LOT-593050,1405/04/02 11:51:00,5000,63,4937,EMP-003
FLOG-003394,LINE-A,ORD-1405-0312,1,CAP-0603-100pF,LOT-108534,1405/04/02 11:51:00,5000,60,4940,EMP-003
FLOG-003395,LINE-A,ORD-1405-0312,25,IC-SOIC-OPAMP-DUAL,LOT-801901,1405/04/02 11:51:00,4000,60,3940,EMP-003
FLOG-003396,LINE-A,ORD-1405-0312,56,RES-0402-100K,LOT-267458,1405/04/02 11:51:00,5000,59,4941,EMP-003
FLOG-003397,LINE-A,ORD-1405-0312,9,DIO-LED-0603-GRN,LOT-900862,1405/04/02 11:51:00,4000,59,3941,EMP-003
FLOG-003398,LINE-A,ORD-1405-0312,20,RES-0201-1K,LOT-644278,1405/04/02 11:51:00,2500,65,2435,EMP-003
FLOG-003399,LINE-A,ORD-1405-0312,23,DIO-LED-0603-RED,LOT-137160,1405/04/02 11:51:00,4000,64,3936,EMP-003
FLOG-003400,LINE-A,ORD-1405-0312,14,CAP-0603-10uF,LOT-595943,1405/04/02 11:51:00,5000,60,4940,EMP-003
FLOG-003401,LINE-A,ORD-1405-0312,55,CONN-TERM-BLOCK-3P,LOT-553631,1405/04/02 11:51:00,10000,63,9937,EMP-003
FLOG-003402,LINE-B,ORD-1405-0313,10,IC-SOIC-TXRX-RS485,LOT-166997,1405/04/03 14:20:00,2500,70,2430,EMP-006
FLOG-003403,LINE-B,ORD-1405-0313,18,DIO-SS14,LOT-172905,1405/04/03 14:20:00,5000,68,4932,EMP-006
FLOG-003404,LINE-B,ORD-1405-0313,33,DIO-1N4148,LOT-950300,1405/04/03 14:20:00,5000,75,4925,EMP-006
FLOG-003405,LINE-B,ORD-1405-0313,5,DIO-LED-0603-RED,LOT-191752,1405/04/03 14:20:00,5000,70,4930,EMP-006
FLOG-003406,LINE-B,ORD-1405-0313,60,RES-0201-10K,LOT-679259,1405/04/03 14:20:00,2500,74,2426,EMP-006
FLOG-003407,LINE-B,ORD-1405-0313,15,CAP-0603-1uF,LOT-703109,1405/04/03 14:20:00,5000,68,4932,EMP-006
FLOG-003408,LINE-B,ORD-1405-0313,57,CAP-0603-100nF,LOT-745304,1405/04/03 14:20:00,10000,70,9930,EMP-006
FLOG-003409,LINE-B,ORD-1405-0313,35,RES-0402-100K,LOT-960232,1405/04/03 14:20:00,4000,67,3933,EMP-006
FLOG-003410,LINE-A,ORD-1405-0314,59,RES-0201-1K,LOT-105367,1405/04/01 11:54:00,4000,33,3967,EMP-002
FLOG-003411,LINE-A,ORD-1405-0314,42,CAP-0201-100nF,LOT-477074,1405/04/01 11:54:00,5000,32,4968,EMP-002
FLOG-003412,LINE-A,ORD-1405-0314,60,RES-0402-330R,LOT-453484,1405/04/01 11:54:00,4000,29,3971,EMP-002
FLOG-003413,LINE-A,ORD-1405-0314,48,DIO-LED-0603-RED,LOT-457116,1405/04/01 11:54:00,2500,31,2469,EMP-002
FLOG-003414,LINE-A,ORD-1405-0314,23,RES-0201-100K,LOT-370006,1405/04/01 11:54:00,2500,29,2471,EMP-002
FLOG-003415,LINE-A,ORD-1405-0314,44,IC-SOIC-TXRX-RS485,LOT-534952,1405/04/01 11:54:00,4000,32,3968,EMP-002
FLOG-003416,LINE-A,ORD-1405-0314,39,RES-0402-10R,LOT-108656,1405/04/01 11:54:00,10000,30,9970,EMP-002
FLOG-003417,LINE-A,ORD-1405-0314,45,CAP-0603-22pF,LOT-781001,1405/04/01 11:54:00,5000,33,4967,EMP-002
FLOG-003418,LINE-A,ORD-1405-0314,40,RES-0402-10R,LOT-967503,1405/04/01 11:54:00,2500,30,2470,EMP-002
FLOG-003419,LINE-A,ORD-1405-0314,58,RES-0402-330R,LOT-384252,1405/04/01 11:54:00,5000,31,4969,EMP-002
FLOG-003420,LINE-B,ORD-1405-0315,35,RES-0402-100K,LOT-655717,1405/04/04 13:38:00,2500,59,2441,EMP-008
FLOG-003421,LINE-B,ORD-1405-0315,1,RES-0402-330R,LOT-884216,1405/04/04 13:38:00,5000,64,4936,EMP-008
FLOG-003422,LINE-B,ORD-1405-0315,34,RES-0201-1K,LOT-235698,1405/04/04 13:38:00,10000,58,9942,EMP-008
FLOG-003423,LINE-B,ORD-1405-0315,42,RES-0201-100K,LOT-214530,1405/04/04 13:38:00,4000,60,3940,EMP-008
FLOG-003424,LINE-B,ORD-1405-0315,4,RES-0402-4K7,LOT-821567,1405/04/04 13:38:00,5000,57,4943,EMP-008
FLOG-003425,LINE-B,ORD-1405-0315,52,IC-SOIC-EEPROM-24C02,LOT-792585,1405/04/04 13:38:00,10000,63,9937,EMP-008
FLOG-003426,LINE-B,ORD-1405-0315,43,RES-0402-100K,LOT-337832,1405/04/04 13:38:00,4000,64,3936,EMP-008
FLOG-003427,LINE-B,ORD-1405-0315,14,CONN-HDR-2P,LOT-362476,1405/04/04 13:38:00,4000,59,3941,EMP-008
FLOG-003428,LINE-B,ORD-1405-0316,55,CAP-0603-10uF,LOT-343990,1405/04/03 08:59:00,10000,22,9978,EMP-008
FLOG-003429,LINE-B,ORD-1405-0316,29,CAP-0201-10pF,LOT-862489,1405/04/03 08:59:00,10000,22,9978,EMP-008
FLOG-003430,LINE-B,ORD-1405-0316,35,CAP-0603-4.7uF,LOT-549015,1405/04/03 08:59:00,5000,24,4976,EMP-008
FLOG-003431,LINE-B,ORD-1405-0316,54,IC-SOIC-PMIC-BUCK1A,LOT-728070,1405/04/03 08:59:00,2500,23,2477,EMP-008
FLOG-003432,LINE-B,ORD-1405-0316,10,CAP-0603-10uF,LOT-691595,1405/04/03 08:59:00,2500,23,2477,EMP-008
FLOG-003433,LINE-B,ORD-1405-0316,34,DIO-LED-0603-GRN,LOT-212888,1405/04/03 08:59:00,4000,24,3976,EMP-008
FLOG-003434,LINE-B,ORD-1405-0316,21,IC-SOIC-OPAMP-DUAL,LOT-810679,1405/04/03 08:59:00,5000,23,4977,EMP-008
FLOG-003435,LINE-B,ORD-1405-0316,45,IC-SOIC-EEPROM-24C02,LOT-666698,1405/04/03 08:59:00,2500,25,2475,EMP-008
FLOG-003436,LINE-B,ORD-1405-0316,14,CAP-0603-100pF,LOT-522027,1405/04/03 08:59:00,5000,24,4976,EMP-008
FLOG-003437,LINE-B,ORD-1405-0316,17,DIO-LED-0603-GRN,LOT-167674,1405/04/03 08:59:00,5000,22,4978,EMP-008
FLOG-003438,LINE-B,ORD-1405-0316,38,RES-0402-330R,LOT-866748,1405/04/03 08:59:00,2500,23,2477,EMP-008
FLOG-003439,LINE-A,ORD-1405-0317,12,DIO-LED-0603-GRN,LOT-350773,1405/04/06 09:22:00,10000,44,9956,EMP-002
FLOG-003440,LINE-A,ORD-1405-0317,28,CAP-0201-100nF,LOT-558836,1405/04/06 09:22:00,10000,40,9960,EMP-002
FLOG-003441,LINE-A,ORD-1405-0317,45,IC-SOIC-TXRX-RS485,LOT-122496,1405/04/06 09:22:00,4000,44,3956,EMP-002
FLOG-003442,LINE-A,ORD-1405-0317,9,RES-0201-1K,LOT-427680,1405/04/06 09:22:00,2500,39,2461,EMP-002
FLOG-003443,LINE-A,ORD-1405-0317,56,IC-SOIC-TXRX-RS485,LOT-669101,1405/04/06 09:22:00,5000,41,4959,EMP-002
FLOG-003444,LINE-A,ORD-1405-0317,31,RES-0201-10K,LOT-823201,1405/04/06 09:22:00,2500,43,2457,EMP-002
FLOG-003445,LINE-A,ORD-1405-0317,33,IC-SOIC-PMIC-BUCK1A,LOT-280513,1405/04/06 09:22:00,10000,40,9960,EMP-002
FLOG-003446,LINE-A,ORD-1405-0317,27,CAP-0603-10uF,LOT-150321,1405/04/06 09:22:00,2500,40,2460,EMP-002
FLOG-003447,LINE-A,ORD-1405-0317,47,RES-0402-100R,LOT-729607,1405/04/06 09:22:00,4000,41,3959,EMP-002
FLOG-003448,LINE-B,ORD-1405-0318,26,IC-SOIC-MCU-STM32F1,LOT-238327,1405/04/04 12:10:00,10000,430,9570,EMP-006
FLOG-003449,LINE-B,ORD-1405-0318,16,CAP-0201-100nF,LOT-607856,1405/04/04 12:10:00,10000,452,9548,EMP-006
FLOG-003450,LINE-B,ORD-1405-0318,42,CAP-0603-10uF,LOT-808553,1405/04/04 12:10:00,5000,443,4557,EMP-006
FLOG-003451,LINE-B,ORD-1405-0318,14,CAP-0603-100nF,LOT-611869,1405/04/04 12:10:00,4000,454,3546,EMP-006
FLOG-003452,LINE-B,ORD-1405-0318,51,RES-0402-22R,LOT-132642,1405/04/04 12:10:00,2500,432,2068,EMP-006
FLOG-003453,LINE-B,ORD-1405-0318,3,DIO-LED-0603-RED,LOT-267490,1405/04/04 12:10:00,2500,439,2061,EMP-006
FLOG-003454,LINE-B,ORD-1405-0318,4,RES-0201-1K,LOT-788930,1405/04/04 12:10:00,5000,452,4548,EMP-006
FLOG-003455,LINE-B,ORD-1405-0318,55,CAP-0603-10uF,LOT-892549,1405/04/04 12:10:00,2500,455,2045,EMP-006
FLOG-003456,LINE-B,ORD-1405-0318,22,RES-0201-47K,LOT-289098,1405/04/04 12:10:00,5000,409,4591,EMP-006
FLOG-003457,LINE-B,ORD-1405-0318,41,CAP-0603-4.7uF,LOT-984291,1405/04/04 12:10:00,5000,463,4537,EMP-006
FLOG-003458,LINE-B,ORD-1405-0318,19,DIO-LED-0603-RED,LOT-606728,1405/04/04 12:10:00,5000,436,4564,EMP-006
FLOG-003459,LINE-B,ORD-1405-0318,9,DIO-1N4148,LOT-880153,1405/04/04 12:10:00,4000,466,3534,EMP-006
FLOG-003460,LINE-B,ORD-1405-0318,60,CAP-0603-100nF,LOT-618259,1405/04/04 12:10:00,4000,425,3575,EMP-006
FLOG-003461,LINE-B,ORD-1405-0318,37,CONN-USB-C,LOT-253537,1405/04/04 12:10:00,4000,455,3545,EMP-006
FLOG-003462,LINE-A,ORD-1405-0319,36,CAP-0603-4.7uF,LOT-879395,1405/04/06 07:00:00,2500,110,2390,EMP-001
FLOG-003463,LINE-A,ORD-1405-0319,19,IC-SOIC-PMIC-BUCK1A,LOT-980179,1405/04/06 07:00:00,2500,99,2401,EMP-001
FLOG-003464,LINE-A,ORD-1405-0319,44,RES-0402-330R,LOT-778069,1405/04/06 07:00:00,4000,107,3893,EMP-001
FLOG-003465,LINE-A,ORD-1405-0319,11,RES-0201-10K,LOT-457380,1405/04/06 07:00:00,2500,100,2400,EMP-001
FLOG-003466,LINE-A,ORD-1405-0319,2,IC-SOIC-TXRX-RS485,LOT-905758,1405/04/06 07:00:00,4000,104,3896,EMP-001
FLOG-003467,LINE-A,ORD-1405-0319,1,RES-0201-100K,LOT-707382,1405/04/06 07:00:00,4000,113,3887,EMP-001
FLOG-003468,LINE-A,ORD-1405-0319,60,RES-0402-100K,LOT-394234,1405/04/06 07:00:00,4000,101,3899,EMP-001
FLOG-003469,LINE-A,ORD-1405-0319,54,RES-0201-10K,LOT-732216,1405/04/06 07:00:00,2500,104,2396,EMP-001
FLOG-003470,LINE-A,ORD-1405-0319,53,CAP-0603-4.7uF,LOT-994971,1405/04/06 07:00:00,5000,113,4887,EMP-001
FLOG-003471,LINE-A,ORD-1405-0319,27,RES-0402-330R,LOT-836223,1405/04/06 07:00:00,10000,111,9889,EMP-001
FLOG-003472,LINE-A,ORD-1405-0319,4,RES-0402-10R,LOT-105801,1405/04/06 07:00:00,5000,112,4888,EMP-001
FLOG-003473,LINE-B,ORD-1405-0320,9,IC-SOIC-TXRX-RS485,LOT-891729,1405/04/06 07:00:00,4000,57,3943,EMP-008
FLOG-003474,LINE-B,ORD-1405-0320,27,RES-0402-10K,LOT-893113,1405/04/06 07:00:00,10000,62,9938,EMP-008
FLOG-003475,LINE-B,ORD-1405-0320,26,CAP-0603-10uF,LOT-716013,1405/04/06 07:00:00,4000,63,3937,EMP-008
FLOG-003476,LINE-B,ORD-1405-0320,28,CAP-0603-100pF,LOT-327003,1405/04/06 07:00:00,2500,63,2437,EMP-008
FLOG-003477,LINE-B,ORD-1405-0320,12,IC-SOIC-MCU-STM32F1,LOT-713789,1405/04/06 07:00:00,4000,58,3942,EMP-008
FLOG-003478,LINE-B,ORD-1405-0320,44,CAP-0603-4.7uF,LOT-944137,1405/04/06 07:00:00,10000,60,9940,EMP-008
FLOG-003479,LINE-B,ORD-1405-0320,5,RES-0402-100K,LOT-114898,1405/04/06 07:00:00,4000,57,3943,EMP-008
FLOG-003480,LINE-A,ORD-1405-0321,60,RES-0402-100K,LOT-907883,1405/04/06 13:16:00,2500,10,2490,EMP-002
FLOG-003481,LINE-A,ORD-1405-0321,59,RES-0402-100K,LOT-937931,1405/04/06 13:16:00,10000,10,9990,EMP-002
FLOG-003482,LINE-A,ORD-1405-0321,45,RES-0402-10R,LOT-411190,1405/04/06 13:16:00,2500,10,2490,EMP-002
FLOG-003483,LINE-A,ORD-1405-0321,51,IC-SOIC-TXRX-RS485,LOT-610764,1405/04/06 13:16:00,4000,10,3990,EMP-002
FLOG-003484,LINE-A,ORD-1405-0321,53,RES-0402-100K,LOT-743257,1405/04/06 13:16:00,10000,10,9990,EMP-002
FLOG-003485,LINE-A,ORD-1405-0321,29,CAP-0603-4.7uF,LOT-264217,1405/04/06 13:16:00,10000,11,9989,EMP-002
FLOG-003486,LINE-A,ORD-1405-0321,55,RES-0201-1K,LOT-739039,1405/04/06 13:16:00,5000,10,4990,EMP-002
FLOG-003487,LINE-A,ORD-1405-0321,30,IC-SOIC-MCU-STM32F1,LOT-710019,1405/04/06 13:16:00,2500,11,2489,EMP-002
FLOG-003488,LINE-A,ORD-1405-0321,24,CAP-0201-100nF,LOT-598249,1405/04/06 13:16:00,10000,11,9989,EMP-002
FLOG-003489,LINE-A,ORD-1405-0321,41,IC-SOIC-TXRX-RS485,LOT-860154,1405/04/06 13:16:00,5000,10,4990,EMP-002
FLOG-003490,LINE-A,ORD-1405-0321,13,RES-0201-10K,LOT-103260,1405/04/06 13:16:00,2500,10,2490,EMP-002
FLOG-003491,LINE-A,ORD-1405-0321,32,IC-SOIC-MCU-ATMEGA328,LOT-144677,1405/04/06 13:16:00,4000,10,3990,EMP-002
FLOG-003492,LINE-A,ORD-1405-0321,7,RES-0402-100R,LOT-797655,1405/04/06 13:16:00,2500,11,2489,EMP-002
FLOG-003493,LINE-A,ORD-1405-0321,17,CAP-0201-10pF,LOT-256827,1405/04/06 13:16:00,5000,10,4990,EMP-002
FLOG-003494,LINE-A,ORD-1405-0321,27,CONN-HDR-4P,LOT-202111,1405/04/06 13:16:00,2500,11,2489,EMP-002
FLOG-003495,LINE-B,ORD-1405-0322,16,DIO-LED-0603-GRN,LOT-409071,1405/04/06 07:00:00,10000,21,9979,EMP-006
FLOG-003496,LINE-B,ORD-1405-0322,60,RES-0201-10K,LOT-979516,1405/04/06 07:00:00,10000,22,9978,EMP-006
FLOG-003497,LINE-B,ORD-1405-0322,56,RES-0402-100R,LOT-802803,1405/04/06 07:00:00,5000,21,4979,EMP-006
FLOG-003498,LINE-B,ORD-1405-0322,18,IC-SOIC-OPAMP-DUAL,LOT-965075,1405/04/06 07:00:00,4000,24,3976,EMP-006
FLOG-003499,LINE-B,ORD-1405-0322,15,RES-0402-330R,LOT-930635,1405/04/06 07:00:00,2500,23,2477,EMP-006
FLOG-003500,LINE-B,ORD-1405-0322,40,RES-0201-1K,LOT-949973,1405/04/06 07:00:00,10000,23,9977,EMP-006
FLOG-003501,LINE-B,ORD-1405-0322,25,RES-0402-1K,LOT-300099,1405/04/06 07:00:00,2500,21,2479,EMP-006
FLOG-003502,LINE-B,ORD-1405-0322,27,CAP-0603-1uF,LOT-753543,1405/04/06 07:00:00,10000,23,9977,EMP-006
FLOG-003503,LINE-B,ORD-1405-0322,51,IC-SOIC-EEPROM-24C02,LOT-407224,1405/04/06 07:00:00,5000,21,4979,EMP-006
FLOG-003504,LINE-B,ORD-1405-0322,58,IC-SOIC-OPAMP-DUAL,LOT-631345,1405/04/06 07:00:00,10000,22,9978,EMP-006
FLOG-003505,LINE-B,ORD-1405-0322,55,RES-0201-100K,LOT-379912,1405/04/06 07:00:00,5000,23,4977,EMP-006
FLOG-003506,LINE-B,ORD-1405-0322,59,CAP-0603-22pF,LOT-430094,1405/04/06 07:00:00,4000,23,3977,EMP-006
FLOG-003507,LINE-B,ORD-1405-0322,12,IC-BGA-DDR3-2G,LOT-246714,1405/04/06 07:00:00,2500,22,2478,EMP-006
FLOG-003508,LINE-B,ORD-1405-0322,6,RES-0402-1K,LOT-142153,1405/04/06 07:00:00,10000,22,9978,EMP-006
FLOG-003509,LINE-B,ORD-1405-0322,10,CONN-HDR-2P,LOT-630946,1405/04/06 07:00:00,2500,22,2478,EMP-006
FLOG-003510,LINE-A,ORD-1405-0323,18,IC-SOIC-PMIC-BUCK1A,LOT-710749,1405/04/09 10:10:00,4000,112,3888,EMP-004
FLOG-003511,LINE-A,ORD-1405-0323,32,CAP-0603-22pF,LOT-394904,1405/04/09 10:10:00,2500,113,2387,EMP-004
FLOG-003512,LINE-A,ORD-1405-0323,44,DIO-1N4148,LOT-194835,1405/04/09 10:10:00,5000,116,4884,EMP-004
FLOG-003513,LINE-A,ORD-1405-0323,47,RES-0402-10R,LOT-209545,1405/04/09 10:10:00,4000,116,3884,EMP-004
FLOG-003514,LINE-A,ORD-1405-0323,21,CAP-0603-1uF,LOT-488980,1405/04/09 10:10:00,5000,120,4880,EMP-004
FLOG-003515,LINE-A,ORD-1405-0323,46,CAP-0603-100pF,LOT-365752,1405/04/09 10:10:00,4000,117,3883,EMP-004
FLOG-003516,LINE-B,ORD-1405-0324,17,RES-0402-22R,LOT-398259,1405/04/08 12:19:00,4000,107,3893,EMP-009
FLOG-003517,LINE-B,ORD-1405-0324,31,DIO-LED-0603-GRN,LOT-189199,1405/04/08 12:19:00,2500,108,2392,EMP-009
FLOG-003518,LINE-B,ORD-1405-0324,58,RES-0402-100K,LOT-127668,1405/04/08 12:19:00,4000,111,3889,EMP-009
FLOG-003519,LINE-B,ORD-1405-0324,4,IC-SOIC-MCU-STM32F1,LOT-609329,1405/04/08 12:19:00,10000,110,9890,EMP-009
FLOG-003520,LINE-B,ORD-1405-0324,43,CAP-0603-4.7uF,LOT-542892,1405/04/08 12:19:00,2500,109,2391,EMP-009
FLOG-003521,LINE-B,ORD-1405-0324,5,IC-SOIC-PMIC-BUCK1A,LOT-477888,1405/04/08 12:19:00,5000,107,4893,EMP-009
FLOG-003522,LINE-B,ORD-1405-0324,1,CAP-0603-100nF,LOT-910306,1405/04/08 12:19:00,2500,107,2393,EMP-009
FLOG-003523,LINE-B,ORD-1405-0324,23,RES-0402-330R,LOT-870136,1405/04/08 12:19:00,5000,106,4894,EMP-009
FLOG-003524,LINE-B,ORD-1405-0324,55,RES-0402-330R,LOT-270371,1405/04/08 12:19:00,5000,111,4889,EMP-009
FLOG-003525,LINE-B,ORD-1405-0324,57,CAP-0603-4.7uF,LOT-552800,1405/04/08 12:19:00,4000,113,3887,EMP-009
FLOG-003526,LINE-B,ORD-1405-0324,46,IC-SOIC-EEPROM-24C02,LOT-846184,1405/04/08 12:19:00,10000,112,9888,EMP-009
FLOG-003527,LINE-B,ORD-1405-0324,51,CONN-HDR-4P,LOT-427291,1405/04/08 12:19:00,2500,106,2394,EMP-009
FLOG-003528,LINE-A,ORD-1405-0325,36,DIO-1N4148,LOT-749551,1405/04/07 12:23:00,4000,17,3983,EMP-003
FLOG-003529,LINE-A,ORD-1405-0325,32,RES-0201-10K,LOT-123993,1405/04/07 12:23:00,5000,16,4984,EMP-003
FLOG-003530,LINE-A,ORD-1405-0325,20,RES-0402-330R,LOT-151907,1405/04/07 12:23:00,4000,15,3985,EMP-003
FLOG-003531,LINE-A,ORD-1405-0325,9,CAP-0603-10uF,LOT-920689,1405/04/07 12:23:00,4000,16,3984,EMP-003
FLOG-003532,LINE-A,ORD-1405-0325,54,DIO-LED-0603-RED,LOT-760996,1405/04/07 12:23:00,2500,16,2484,EMP-003
FLOG-003533,LINE-A,ORD-1405-0325,22,DIO-SS14,LOT-997965,1405/04/07 12:23:00,4000,15,3985,EMP-003
FLOG-003534,LINE-A,ORD-1405-0326,5,CAP-0201-10pF,LOT-710627,1405/04/08 14:29:00,2500,12,2488,EMP-003
FLOG-003535,LINE-A,ORD-1405-0326,23,IC-SOIC-OPAMP-DUAL,LOT-653903,1405/04/08 14:29:00,10000,12,9988,EMP-003
FLOG-003536,LINE-A,ORD-1405-0326,22,IC-SOIC-EEPROM-24C02,LOT-680778,1405/04/08 14:29:00,2500,11,2489,EMP-003
FLOG-003537,LINE-A,ORD-1405-0326,43,CAP-0603-1uF,LOT-988444,1405/04/08 14:29:00,10000,12,9988,EMP-003
FLOG-003538,LINE-A,ORD-1405-0326,12,RES-0201-47K,LOT-578191,1405/04/08 14:29:00,4000,12,3988,EMP-003
FLOG-003539,LINE-A,ORD-1405-0326,54,RES-0402-330R,LOT-679318,1405/04/08 14:29:00,5000,12,4988,EMP-003
FLOG-003540,LINE-A,ORD-1405-0326,3,CAP-0603-22pF,LOT-687587,1405/04/08 14:29:00,5000,11,4989,EMP-003
FLOG-003541,LINE-A,ORD-1405-0326,2,RES-0402-100R,LOT-103360,1405/04/08 14:29:00,10000,12,9988,EMP-003
FLOG-003542,LINE-A,ORD-1405-0326,27,RES-0402-10K,LOT-881074,1405/04/08 14:29:00,2500,11,2489,EMP-003
FLOG-003543,LINE-A,ORD-1405-0326,35,RES-0402-4K7,LOT-676695,1405/04/08 14:29:00,10000,11,9989,EMP-003
FLOG-003544,LINE-A,ORD-1405-0326,11,RES-0402-100K,LOT-384281,1405/04/08 14:29:00,10000,11,9989,EMP-003
FLOG-003545,LINE-A,ORD-1405-0326,8,CONN-HDR-4P,LOT-972447,1405/04/08 14:29:00,5000,11,4989,EMP-003
FLOG-003546,LINE-A,ORD-1405-0327,26,RES-0402-22R,LOT-511583,1405/04/06 11:19:00,4000,38,3962,EMP-004
FLOG-003547,LINE-A,ORD-1405-0327,9,RES-0402-4K7,LOT-566352,1405/04/06 11:19:00,5000,41,4959,EMP-004
FLOG-003548,LINE-A,ORD-1405-0327,52,IC-SOIC-PMIC-BUCK1A,LOT-621868,1405/04/06 11:19:00,4000,37,3963,EMP-004
FLOG-003549,LINE-A,ORD-1405-0327,40,IC-SOIC-PMIC-BUCK1A,LOT-917109,1405/04/06 11:19:00,10000,38,9962,EMP-004
FLOG-003550,LINE-A,ORD-1405-0327,10,CAP-0603-4.7uF,LOT-428379,1405/04/06 11:19:00,4000,37,3963,EMP-004
FLOG-003551,LINE-A,ORD-1405-0327,58,RES-0402-4K7,LOT-373094,1405/04/06 11:19:00,5000,42,4958,EMP-004
FLOG-003552,LINE-A,ORD-1405-0327,23,CAP-0201-100nF,LOT-416488,1405/04/06 11:19:00,5000,38,4962,EMP-004
